주소,망,측정일시,SO2,CO,O3,NO2,PM10,PM25
서울 강남구 도산대로 104,도로변대기,2019-01-01,0.004319838056680162,1.0291497975708501,0.009530364372469636,0.0350161943319838,70.72998643147896,38.36535859269283
서울 강남구 도산대로 104,도로변대기,2019-02-01,0.004168908819133035,0.8134529147982064,0.013023916292974587,0.03769933554817276,61.851063829787236,36.992492492492495
서울 강남구 도산대로 104,도로변대기,2019-03-01,0.004147098515519568,0.8785425101214575,0.020553306342780027,0.03846963562753036,74.54847645429363,48.90884353741497
서울 강남구 도산대로 104,도로변대기,2019-04-01,0.003640167364016736,0.6435146443514644,0.02095949720670391,0.035916201117318435,50.06993006993007,25.17902097902098
서울 강남구 도산대로 104,도로변대기,2019-05-01,0.005014534883720931,0.7121212121212122,0.037004366812227074,0.034110456553755525,63.61664392905866,33.40573770491803
서울 강남구 도산대로 104,도로변대기,2019-06-01,0.004080892608089261,0.7634588563458856,0.03215481171548117,0.021915107913669064,34.19209039548023,21.73492286115007
서울 강남구 도산대로 104,도로변대기,2019-07-01,0.003862348178137652,0.7427800269905532,0.024321621621621624,0.016742895805142082,24.26865671641791,11.552238805970148
서울 강남구 도산대로 104,도로변대기,2019-08-01,0.004066037735849057,0.730188679245283,0.02507962213225371,0.017467391304347827,27.94550408719346,15.914518317503392
서울 강남구 도산대로 104,도로변대기,2019-09-01,0.00376890756302521,0.6813464235624124,0.018872549019607842,0.019944805194805196,25.736990154711673,12.836363636363636
서울 강남구 도산대로 104,도로변대기,2019-10-01,0.0032908653846153847,0.6478365384615384,0.01644951923076923,0.022361650485436892,32.63132530120482,15.223844282238442
서울 강남구 도산대로 104,도로변대기,2019-11-01,0.002561855670103093,0.7955958549222798,0.00920888888888889,0.04081518151815181,45.72222222222222,24.86111111111111
서울 강남구 도산대로 104,도로변대기,2019-12-01,0.002894878706199461,1.0277628032345014,0.008318796992481203,0.04178975741239892,42.086253369272235,26.447297297297297
서울 강남구 도산대로 104,도로변대기,2020-01-01,0.003209742895805142,1.044790257104195,0.011621768707482993,0.04039648173207037,41.359078590785906,26.4009009009009
서울 강남구 도산대로 104,도로변대기,2020-02-01,0.0024521739130434783,0.8342995169082126,0.01542212518195051,0.03880869565217391,40.175108538350216,22.401449275362317
서울 강남구 도산대로 104,도로변대기,2020-03-01,0.002915171288743883,0.45331529093369416,0.025020297699594043,0.03500270635994587,45.629230769230766,21.188920454545453
서울 강남구 도산대로 104,도로변대기,2020-04-01,0.0027447698744769876,0.33012552301255227,0.03634728033472803,0.0271115760111576,46.687675070028014,19.447405329593266
서울 강남구 도산대로 104,도로변대기,2020-05-01,0.002354533152909337,0.34480519480519484,0.032228687415426255,0.02827334235453315,38.1,20.125511596180083
서울 강남구 도산대로 104,도로변대기,2020-06-01,0.002578800557880056,0.5953974895397489,0.03303207810320781,0.03057182705718271,38.272089761570825,21.02231520223152
서울 강남구 도산대로 104,도로변대기,2020-07-01,0.002293243243243243,0.6126855600539811,0.02195411605937922,0.02403243243243243,21.206371191135734,13.669824086603517
서울 강남구 도산대로 104,도로변대기,2020-08-01,0.002506072874493927,0.6869095816464238,0.013094466936572199,0.020493910690121787,20.109737248840805,15.302197802197803
서울 강남구 도산대로 104,도로변대기,2020-09-01,0.0028690807799442897,0.5917827298050139,0.02062116991643454,0.02185294117647059,21.68022440392707,8.456703910614525
서울 강남구 도산대로 104,도로변대기,2020-10-01,0.0036846361185983827,0.8702156334231806,0.01588544474393531,0.03050472334682861,41.06720430107527,16.558546433378197
서울 강남구 도산대로 104,도로변대기,2020-11-01,0.004068340306834031,0.8699115044247787,0.010103932584269663,0.03571408647140865,49.36812411847673,26.53072625698324
